type,simulationRun,relationship,score_type,mean_score,max_score,p95_score,n_above_p99,max_consec_p99,event_p99
fault3,172,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7586803829312455,1.0167873570062345,0.9237291658192799,0,0,0
fault3,172,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.7730397117023334,1.2819332474418768,1.1075943826388575,0,0,0
fault3,172,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7753406090189472,1.033517834211962,0.9909127373141309,5,3,1
fault3,172,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7711732650388771,1.0379779542958767,0.9939762120563207,5,3,1
fault3,172,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7697118113434542,1.0398064115261485,0.9960853212850119,5,3,1
fault3,172,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8379366168766281,1.1892277158861277,1.1514677069304604,0,0,0
fault3,172,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.8144615224592848,1.227406498862242,1.1736475579401533,0,0,0
fault3,172,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7648586167110217,1.0020638115217273,0.9647416271173328,0,0,0
fault3,172,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,1.289010104745895,2.3321803651904744,2.192943074619788,0,0,0
fault3,172,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.9133547827753248,2.402915903743338,2.1589767048921202,1,1,0
fault3,172,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.6160455726153828,1.5759907752221385,1.2925380553343258,0,0,0
fault3,172,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.8534943828547074,2.419779723179003,1.9042589537576649,0,0,0
fault3,172,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.8911710101208948,2.4658866120583474,2.1905647960618926,0,0,0
fault3,172,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.8390230286966076,2.3220764220120804,1.6549577211008362,0,0,0
fault3,172,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,1.062669615703476,2.1838640254535635,1.7735022397904898,0,0,0
fault3,172,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.6724126430358731,2.3538310028815728,1.532125002667398,0,0,0
fault3,172,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.9802002936796018,2.256707216399194,2.0091754406432707,0,0,0
fault3,173,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7884458381244914,0.9237849880510293,0.8841415252320183,0,0,0
fault3,173,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8110757682531952,0.9725692452657151,0.9296971493672906,0,0,0
fault3,173,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.5990483100168588,1.1042064343924547,0.9778607282862078,0,0,0
fault3,173,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8125973131165124,0.9290299647284894,0.9088940838857437,0,0,0
fault3,173,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8107404173269771,0.9337303689908114,0.9102281754769802,0,0,0
fault3,173,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8112620695417199,0.9373738730457147,0.9085239516951814,0,0,0
fault3,173,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.6945517539647057,1.066173107296038,0.9578563995487012,0,0,0
fault3,173,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7071686940474586,1.1241586814384041,1.00319151080863,0,0,0
fault3,173,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.722587518988515,0.889938903284886,0.8468131542035416,0,0,0
fault3,173,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.6672167540978843,2.039716249315644,1.7655728341980221,0,0,0
fault3,173,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.7704185475833906,2.269844991509075,1.9236828587653942,0,0,0
fault3,173,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.9363381757722545,2.7227733719996214,2.497928338622674,6,3,1
fault3,173,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.7178717813404436,1.8383296426359879,1.6019282998650206,0,0,0
fault3,173,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.9189290887657641,3.0100118668669023,2.3730056696512367,3,0,0
fault3,173,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.8299095287174403,1.8518045169997277,1.7075522937513186,0,0,0
fault3,173,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7785460960398183,2.3195115130198496,1.8210246360369557,0,0,0
fault3,173,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.9191744990925418,2.364025305016297,1.8077793088004266,0,0,0
fault3,173,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.6513542306894383,2.3144623095753327,1.7459237926111333,0,0,0
fault3,174,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8144384561413704,0.9954316866205226,0.9540766512357143,0,0,0
fault3,174,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8038754250354078,1.0437147174832448,1.0081457800779727,1,1,0
fault3,174,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.8529582440340552,1.3465011560360867,1.2465350156705437,0,0,0
fault3,174,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7761685051290101,0.944833107876487,0.9109880660070134,0,0,0
fault3,174,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7814581812715599,0.9448762615870049,0.915027968286374,0,0,0
fault3,174,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7796541175101528,0.9543461531063041,0.915314525393343,0,0,0
fault3,174,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.9208494891992842,1.2469470477554567,1.2104311224530504,0,0,0
fault3,174,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.8874767769514041,1.1956904664942125,1.161468645448635,0,0,0
fault3,174,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8522747396994326,1.1374873115676118,1.039191780715053,0,0,0
fault3,174,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.9066845010725744,2.2306923118833013,1.8559951269863773,0,0,0
fault3,174,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.8471872614218239,2.691456624923737,2.144683243704461,3,0,0
fault3,174,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.6288685534425784,2.040958762979213,1.6771893075511684,0,0,0
fault3,174,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.9155105565363651,2.6136523453031257,2.169903955873783,3,3,1
fault3,174,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.5231449035864091,1.418033394914181,1.163095723885418,0,0,0
fault3,174,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.4901955263079373,1.4614462594094848,1.2729467390462739,0,0,0
fault3,174,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.9813704150360288,2.8463559240739884,2.299799233775124,3,3,1
fault3,174,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.820201509795138,2.2483674209785582,1.7506771812644537,0,0,0
fault3,174,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.9895596990891321,2.2373574311897673,2.01810992470491,0,0,0
fault3,175,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7785016157848985,0.9129385149928134,0.8719068967956122,0,0,0
fault3,175,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.814994744644324,0.9424244542154195,0.9119463577037513,0,0,0
fault3,175,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.7916696852356718,1.2375687304574399,1.2142290271615446,0,0,0
fault3,175,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7937161027803168,0.9524885995929169,0.8982043947386456,0,0,0
fault3,175,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7952292736566066,0.9577910303710719,0.9009754828036844,0,0,0
fault3,175,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7957076208528368,0.9416643303471036,0.9143594524601437,0,0,0
fault3,175,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.806332693045864,1.1159699620942722,1.0659079525623654,0,0,0
fault3,175,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.793786275905141,1.1029159812019467,1.0646306819223514,0,0,0
fault3,175,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7622951289487297,1.04075751367307,0.9672466253982968,0,0,0
fault3,175,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.7945892491307671,2.623290366008446,2.250750587504064,2,2,0
fault3,175,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.5235273749081764,1.5141874397086235,1.239124149143943,0,0,0
fault3,175,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.6142978659402566,2.2562852675046,1.2923439814234108,0,0,0
fault3,175,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,1.4069908888006157,4.440000235195926,3.935259646724986,11,10,1
fault3,175,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.8235384618590909,2.227720914122075,1.9653254348198879,0,0,0
fault3,175,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.8190124516427038,2.384069090466207,2.04785564759589,0,0,0
fault3,175,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,1.044105086043163,2.5585815845345508,2.3732957257968894,1,0,0
fault3,175,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.8800066008359851,2.3224729459972036,2.0045582539339577,0,0,0
fault3,175,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.9800949112060149,2.500940557889512,2.0438664313739303,1,1,0
fault3,176,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7903087211536227,0.9067961065332244,0.884124273545195,0,0,0
fault3,176,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.771214959772075,1.023539629868341,0.9809182857391334,0,0,0
fault3,176,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,1.0725384816144645,1.843909141758153,1.7906355078416718,5,3,1
fault3,176,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7977755299527842,0.9126667012831098,0.9008024959540464,0,0,0
fault3,176,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7953805986932788,0.9176118724870773,0.9049296360637603,0,0,0
fault3,176,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8070494545913228,0.916019211119602,0.9074027086554873,0,0,0
fault3,176,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.9555001345284769,1.5812692543022857,1.5184738079257036,8,8,1
fault3,176,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.9803599062540499,1.5328452712589202,1.4824487558794528,7,4,1
fault3,176,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.9122589668629689,1.345369866123371,1.2929831116412065,2,1,0
fault3,176,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.6396638681077129,1.9086016294099908,1.5625527175221607,0,0,0
fault3,176,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.8941166132015739,1.7139379973376374,1.5504178863065734,0,0,0
fault3,176,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.8034133416519823,2.275489348394503,1.8191483267547122,0,0,0
fault3,176,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.8986945173543255,3.350963931506287,2.9838543263917217,8,8,1
fault3,176,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.5777947519706431,2.0996187821458716,1.533964354923348,0,0,0
fault3,176,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.7160370087726554,2.513170974651039,1.7169683911428584,1,1,0
fault3,176,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.8905557905234621,2.80878491522519,2.529646377365842,5,2,0
fault3,176,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.5448886570491033,1.7636335306556155,1.4413542653841307,0,0,0
fault3,176,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.7017774486401519,1.8037992489485104,1.532304251537365,0,0,0
fault3,177,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8104868892094085,0.9417021702976469,0.9098623292554611,0,0,0
fault3,177,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.799715990695919,0.9396006362476401,0.9050553204693763,0,0,0
fault3,177,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.7297216255081086,1.3365014941505502,1.2404056893052984,0,0,0
fault3,177,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7789502276142589,0.9519763696795926,0.9004855366310341,0,0,0
fault3,177,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7807606267328056,0.9564156113248217,0.9027169502392084,0,0,0
fault3,177,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7740070382244194,0.9253702274082641,0.8924582825632011,0,0,0
fault3,177,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.743698347899604,1.1121166698420792,1.0292329507239475,0,0,0
fault3,177,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7646138215431723,1.1303644770265358,1.077233598605243,0,0,0
fault3,177,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7918759379769379,1.2104881453653398,1.1774660366237122,0,0,0
fault3,177,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.8676870973732026,2.372491227133505,2.149843426397662,0,0,0
fault3,177,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.8378418674262655,2.2373041761426276,2.0084997904498434,0,0,0
fault3,177,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.973076035716529,3.5211037863843457,2.2050326891322296,4,0,0
fault3,177,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.49611897864613097,1.7789114726145907,1.1225622397832191,0,0,0
fault3,177,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.5935691993194551,1.7360400777799947,1.4225839776905285,0,0,0
fault3,177,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.8081698855848343,1.8885228197507944,1.6862876877416912,0,0,0
fault3,177,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.5212976772393543,1.8201638239535165,1.1702940357567726,0,0,0
fault3,177,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.6732096042784481,2.3544499874109373,1.4716088479518625,0,0,0
fault3,177,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.8703858901631635,2.462430024779681,2.102846802878025,2,0,0
fault3,178,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7497724778744107,0.9340710007147689,0.8964285661531447,0,0,0
fault3,178,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7929442607867311,1.0902875650298118,1.042089044437246,5,4,1
fault3,178,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.601381720026705,1.3607218175072147,1.2978433879521865,0,0,0
fault3,178,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8258279022163947,0.9644664248192025,0.9027958713803768,0,0,0
fault3,178,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8275730027613498,0.9787461756309355,0.9145099062701367,0,0,0
fault3,178,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8240171487267631,0.9540978702614703,0.9077190854209486,0,0,0
fault3,178,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.7630765507792518,1.2604336346435012,1.232713434542808,0,0,0
fault3,178,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7160528443917943,1.2349742784987743,1.1852205293475218,0,0,0
fault3,178,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7367900638878457,1.1392597013764358,1.06608352302899,0,0,0
fault3,178,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.7118630142928237,1.6998198658420165,1.4236067019116516,0,0,0
fault3,178,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,1.260140682823168,2.6751288410536396,2.55107466502718,8,6,1
fault3,178,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,1.5589271539068306,3.3055766961116455,2.974352251947012,15,11,1
fault3,178,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.651425620187359,1.9588685201109963,1.55332417114739,0,0,0
fault3,178,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.8594998099034911,2.075557877653655,1.7184465679014165,0,0,0
fault3,178,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.6551903860496107,1.9907328621078,1.3726761631045337,0,0,0
fault3,178,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.8923783869688602,2.0377636453796386,1.8445981042194233,0,0,0
fault3,178,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.7652928197633184,2.738101607705034,2.1694006770478698,2,2,0
fault3,178,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.8900709716672484,2.4068534181476213,1.670621555573458,0,0,0
fault3,179,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8184545866906664,0.9784679824083719,0.9420032519304123,0,0,0
fault3,179,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.78916191769229,1.0135162233737853,0.9516777793037065,0,0,0
fault3,179,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.6575427074408906,1.3236003342362843,1.1710441590544627,0,0,0
fault3,179,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7826246336907722,0.9391530867635907,0.9174799134487772,0,0,0
fault3,179,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7823584695028885,0.954110537329709,0.93213291378227,0,0,0
fault3,179,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7857452025276185,0.9716475194191124,0.9436125807503911,0,0,0
fault3,179,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.739405432036542,1.127845206522797,1.0114641301013836,0,0,0
fault3,179,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7159083011279631,1.1336197481458805,1.001941988523751,0,0,0
fault3,179,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7071020317774426,0.9879414378349066,0.9264145067984423,0,0,0
fault3,179,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.7978290832816209,2.514809630312895,1.861952038680181,0,0,0
fault3,179,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.8503774574408404,2.7155278157001703,2.033942419503036,2,2,0
fault3,179,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.8030048175366337,2.406352482680436,1.8173123582618498,0,0,0
fault3,179,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.7802999737898233,2.1593840600482967,1.9479961523354656,0,0,0
fault3,179,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.7393319226365652,1.6288902530834484,1.4584920879177659,0,0,0
fault3,179,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,1.1874343188254555,3.1278007989055734,2.5133303629180177,5,3,1
fault3,179,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7974363746057269,1.9761889585814738,1.8906915092470646,0,0,0
fault3,179,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.7682978304313525,2.1540658519719056,1.9177608932127126,0,0,0
fault3,179,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.802977151374998,1.8726994108528652,1.6783565525916768,0,0,0
fault3,180,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7789563821393554,0.9189218001443848,0.8909092218076585,0,0,0
fault3,180,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8224260122567636,1.0189705886075633,0.9526378183805327,0,0,0
fault3,180,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.8243865062989267,1.3228606753974144,1.260437916611142,0,0,0
fault3,180,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7931076502374769,0.9567241464008104,0.9136420537520342,0,0,0
fault3,180,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7967966657107517,0.9437050917832532,0.9198633475164038,0,0,0
fault3,180,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7934016955104788,0.9536618643798733,0.9165559205539712,0,0,0
fault3,180,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.7508743299205808,1.0881241003297266,1.0347329579563913,0,0,0
fault3,180,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7425959357688531,1.0625202616460212,1.0275193541338852,0,0,0
fault3,180,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7744904337411938,1.03546843909369,0.9988303625548569,0,0,0
fault3,180,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.8877058920896643,1.9651419142296778,1.6738387852684231,0,0,0
fault3,180,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.6321959025401708,1.8774044737044961,1.518379234793945,0,0,0
fault3,180,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.8465094145672182,2.3914883785883667,2.104685313899411,0,0,0
fault3,180,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.6911843867064832,2.0548919563900445,1.7073705179998184,0,0,0
fault3,180,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.9604457033856334,2.707634509600616,2.345666506861764,2,2,0
fault3,180,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.547147738962823,1.8535057761577494,1.4046806313932196,0,0,0
fault3,180,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.9144538671072485,2.674961938370798,1.658062395258741,2,2,0
fault3,180,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.9393632712366815,2.6551577360822067,2.290113009667384,3,0,0
fault3,180,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.7842465520150411,2.2785713001766696,1.7341177337062237,0,0,0
fault3,181,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8338515328670638,0.9875397020669737,0.9139864899569626,0,0,0
fault3,181,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7939913020237348,0.9566311217980289,0.9063742823676495,0,0,0
fault3,181,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.7939698585132091,1.6703512128664388,1.5676379118956885,0,0,0
fault3,181,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7717595829440481,0.9021387759647982,0.8584946849264175,0,0,0
fault3,181,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7720441760554457,0.8993585238158499,0.8578685065472805,0,0,0
fault3,181,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7761254324930168,0.9094336879396282,0.8641847976422637,0,0,0
fault3,181,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.7784177967438821,1.3925286409432789,1.335023874785094,0,0,0
fault3,181,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7817626445458196,1.4581101158631966,1.4102308529794907,1,1,0
fault3,181,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.790398308637852,1.2535259210497007,1.152275342734235,0,0,0
fault3,181,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,1.0028116107961695,3.1336336544747123,2.491901883881717,3,2,0
fault3,181,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.7932844737067332,2.1509771358469534,1.9079369503609467,0,0,0
fault3,181,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.8365942580189043,2.540590776533749,2.153536860716985,2,1,0
fault3,181,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.8744397222861159,1.945155477742933,1.8271342634133887,0,0,0
fault3,181,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,1.0514753104410135,3.1481994181173487,2.2168231201826663,2,0,0
fault3,181,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.9784128183326624,2.454113862550465,2.054800465320431,0,0,0
fault3,181,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.6380355434197259,1.9470834588918449,1.5418761605096547,0,0,0
fault3,181,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.8198380423742072,2.0003829770730186,1.7618681223819346,0,0,0
fault3,181,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.47387143236843343,1.4749863078692629,1.2342659767169222,0,0,0
